parelleldata% stats
Sat Mar  2 12:44:56 2019    parelleldata

         12017511 function calls (11895731 primitive calls) in 25.282 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\_weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:513(set)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\urllib\parse.py:724(Quoter)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:803(__new__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\son.py:32(SON)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:203(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\topology_description.py:33(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\random.py:174(randrange)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\socket.py:432(family)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\socket.py:133(socket)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:1066(_BaseV4)
       72    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\_collections_abc.py:148(__subclasshook__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:966(Path)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:645(__neg__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:298(register)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\subprocess.py:589(Popen)
       25    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:433(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:739(Thread)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\message.py:1427(unpack)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:150(_run_until_complete_cb)
        5    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       10    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:187(_checkLevel)
        4    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:1488(datetime)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:448(MovingAverage)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\periodic_executor.py:26(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:1462(IPv4Network)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\topology_description.py:32(TopologyDescription)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
       20    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\_collections_abc.py:72(_check_methods)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\re.py:252(escape)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:122(<setcomp>)
       94    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:550(__int__)
        3    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\functools.py:189(<setcomp>)
       34    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:894(_set_tstate_lock)
       35    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:378(_check_int_field)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\common.py:416(validate_document_class)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:453(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\encodings\idna.py:300(getregentry)
       12    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\opcode.py:43(name_op)
       18    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        4    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:69(__getitem__)
       23    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x0000026DBECA2EA0}
        6    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\copy.py:252(_keep_alive)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:286(PoolOptions)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:76(all_hosts)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:48(IsMaster)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:1593(_BaseV6)
        5    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_futures.py:23(isfuture)
        9    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       14    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        6    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\functools.py:67(wraps)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:249(_release_save)
        8    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:677(__init__)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:1480(addHandler)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:658(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:234(register)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\helpers.py:53(_gen_index_name)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:24(_get_server_type)
        7    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\futures.py:32(Future)
       17    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\encodings\__init__.py:43(normalize_encoding)
       46    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\abc.py:7(abstractmethod)
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        6    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\functools.py:445(lru_cache)
        4    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\_weakrefset.py:38(_remove)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\sre_compile.py:432(_generate_overlap_table)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\sre_parse.py:843(_parse_flags)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:463(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:773(date)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:364(make_read_preference)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\topology.py:64(Topology)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:2428(Parameter)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\bz2.py:28(BZ2File)
        1    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:1622(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:378(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:1151(time)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_session.py:267(ClientSession)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:69(_parse_ssl_options)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:629(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_events.py:382(IocpProactor)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_subprocess.py:10(BaseSubprocessTransport)
       41    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        5    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\os.py:737(check_str)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:358(notify_all)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:293(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:671(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:141(ClientOptions)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:445(SocketInfo)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:28(TopologySettings)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:179(iscoroutinefunction)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:2713(Signature)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\sslproto.py:36(_SSLPipe)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Task' objects}
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:252(_acquire_restore)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:1633(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:453(timedelta)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\dbref.py:23(DBRef)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:54(_parse_write_concern)
        6    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:1275(Logger)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\results.py:162(BulkWriteResult)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\server.py:26(Server)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\coroutines.py:35(CoroWrapper)
        4    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\futures.py:272(_get_loop)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'set_result' of '_asyncio.Future' objects}
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:240(__enter__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:754(Handler)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\binary.py:145(__new__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\results.py:20(_WriteResult)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\subprocess.py:97(TimeoutExpired)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:243(__exit__)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:1554(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\socket.py:438(type)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\common.py:148(validate_boolean_or_string)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\common.py:634(BaseObject)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\auth.py:61(_Cache)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:403(CommandSucceededEvent)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\server_selectors.py:20(Selection)
       10    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\__future__.py:81(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\change_stream.py:40(ChangeStream)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:539(_BaseAddress)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\topology.py:500(_request_check_all)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\proactor_events.py:472(BaseProactorEventLoop)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\selector_events.py:719(_SelectorSocketTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_utils.py:81(PipeHandle)
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\uuid.py:252(bytes)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:209(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\tz_util.py:31(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:442(read_pref_mode_from_name)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\write_concern.py:51(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\message.py:1348(_OpReply)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\subprocess.py:60(CalledProcessError)
       29    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\signal.py:17(<lambda>)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:106(max_message_size)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:118(max_wire_version)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\queue.py:27(Queue)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\server.py:27(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:32(Handle)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\sslproto.py:405(SSLProtocol)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\tasks.py:51(Task)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\queues.py:20(Queue)
        1    0.000    0.000    0.000    0.000 {built-in method sys.get_asyncgen_hooks}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\weakref.py:288(update)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\enum.py:41(_make_class_unpicklable)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\enum.py:557(_generate_next_value_)
       11    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\enum.py:614(name)
       10    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\enum.py:619(value)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:567(Barrier)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:1112(daemon)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:1456(WindowsPath)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\binary.py:120(Binary)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\decimal128.py:156(Decimal128)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\socket.py:546(SocketIO)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:215(_fileobj_lookup)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\raw_bson.py:25(RawBSONDocument)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:663(_EventListeners)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\write_concern.py:21(WriteConcern)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\message.py:837(_BulkWriteContext)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\operations.py:136(ReplaceOne)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\uri_parser.py:44(_partition)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:63(_parse_read_concern)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:1379(IPv4Interface)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:2057(IPv6Interface)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\topology_description.py:199(readable_servers)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\response.py:18(Response)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:228(Server)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:1779(set_debug)
        6    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       34    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\logging\__init__.py:419(Formatter)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\traceback.py:223(FrameSummary)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\urllib\parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\urllib\parse.py:348(_fix_result_transcoding)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:40(_days_before_year)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\max_key.py:19(MaxKey)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\timestamp.py:27(Timestamp)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\helpers.py:55(<listcomp>)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\helpers.py:58(_index_list)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_concern.py:20(ReadConcern)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:241(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\bulk.py:143(_Bulk)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_session.py:107(SessionOptions)
        4    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:102(max_bson_size)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:122(set_version)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:105(get_topology_type)
        4    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:158(isfunction)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:171(isgeneratorfunction)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:2583(BoundArguments)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:104(TimerHandle)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\subprocess.py:106(Process)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\proactor_events.py:24(_ProactorBasePipeTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\tempfile.py:132(_RandomNameSequence)
        5    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.set_asyncgen_hooks}
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:765(is_package)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:123(<setcomp>)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:270(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\traceback.py:425(TracebackException)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\tokenize.py:108(any)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\string.py:78(Template)
        3    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\datetime.py:2117(_create)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\numbers.py:267(Rational)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:21(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\hmac.py:26(HMAC)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:335(_CommandEvent)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:310(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\message.py:1356(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\message.py:1439(_OpMsg)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_session.py:143(TransactionOptions)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\periodic_executor.py:144(_register_executor)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:83(<listcomp>)
        5    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:416(event_listeners)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\thread_util.py:28(Semaphore)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\network.py:256(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:160(_SendfileFallbackProtocol)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:375(create_future)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:1761(_set_coroutine_origin_tracking)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\futures\_base.py:309(Future)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\dis.py:461(Bytecode)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:648(set_event_loop)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\transports.py:233(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\queues.py:219(PriorityQueue)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\streams.py:276(StreamWriter)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\streams.py:351(StreamReader)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\subprocess.py:17(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_events.py:41(_OverlappedFuture)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\proactor_events.py:436(_ProactorSocketTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\selector_events.py:577(_SelectorTransport)
